0.0	-5.028348802482301e-16	16.700299472454226
0.12503907471084713	-2.811236408598814e-7	16.700299100340192
0.25007814942169426	-5.622474906196528e-7	16.70029798399755
0.3751172241325414	-8.433717591853931e-7	16.700296123425872
0.5001562988433885	-1.1244966559611281e-6	16.700293518623486
0.6251953735542357	-1.4056223903527924e-6	16.700290169588733
0.7502344482650828	-1.6867491717679057e-6	16.700286076319436
0.87527352297593	-1.9678772096165227e-6	16.70028123881253
1.000312597686777	-2.24900671331163e-6	16.700275657064722
1.1253516723976242	-2.5301378922696575e-6	16.70026933107202
1.2503907471084714	-2.8112709559109508e-6	16.700262260830183
1.3754298218193186	-3.0924061136601134e-6	16.70025444633402
1.5004688965301656	-3.3735435749471186e-6	16.700245887578433
1.6255079712410128	-3.654683549206715e-6	16.700236584557096
1.75054704595186	-3.9358262458799434e-6	16.700226537263752
1.8755861206627071	-4.216971874413966e-6	16.7002157456913
2.000625195373554	-4.498120644262884e-6	16.700204209832126
2.1256642700844015	-4.7792727648881725e-6	16.700191929678383
2.2507033447952485	-5.060428445758951e-6	16.700178905221293
2.3757424195060954	-5.341587896353079e-6	16.70016513645193
2.500781494216943	-5.622751326156831e-6	16.70015062336059
2.62582056892779	-5.903918944665847e-6	16.70013536593705
2.750859643638637	-6.185090961385706e-6	16.700119364170906
2.875898718349484	-6.466267585832065e-6	16.700102618050714
3.000937793060331	-6.747449027531549e-6	16.70008512756501
3.1259768677711786	-7.02863549602177e-6	16.70006689270152
3.2510159424820255	-7.309827200852479e-6	16.700047913447467
3.376055017192873	-7.5910243515853605e-6	16.700028189789606
3.50109409190372	-7.872227157794941e-6	16.70000772171423
3.626133166614567	-8.153435829068857e-6	16.69998650920697
3.7511722413254143	-8.434650575008546e-6	16.699964552253004
3.8762113160362612	-8.715871605229552e-6	16.69994185083714
4.001250390747108	-8.997099129362408e-6	16.69991840494346
4.126289465457956	-9.278333357052401e-6	16.699894214555513
4.251328540168803	-9.559574497960742e-6	16.699869279656486
4.3763676148796495	-9.840822761764759e-6	16.69984360022897
4.501406689590497	-1.012207835815836e-5	16.699817176255017
4.626445764301344	-1.040334149685271e-5	16.699790007716228
4.751484839012191	-1.0684612387576317e-5	16.699762094593574
4.876523913723038	-1.0965891240076378e-5	16.699733436867593
5.001562988433886	-1.1247178264118196e-5	16.699704034518277
5.126602063144733	-1.1528473669486287e-5	16.699673887525076
5.25164113785558	-1.1809777665984927e-5	16.69964299586705
5.376680212566427	-1.209109046343825e-5	16.699611359522397
5.501719287277274	-1.2372412271691105e-5	16.699578978469184
5.626758361988121	-1.2653743300609213e-5	16.69954585268472
5.751797436698968	-1.2935083760080412e-5	16.699511982145985
5.876836511409816	-1.3216433860014059e-5	16.699477366829363
6.001875586120662	-1.349779381034209e-5	16.69944200671045
6.12691466083151	-1.3779163821019689e-5	16.699405901764713
6.251953735542357	-1.4060544102025505e-5	16.699369051967025
6.3769928102532045	-1.434193486336194e-5	16.699331457291365
6.502031884964051	-1.4623336315056284e-5	16.699293117711743
6.6270709596748985	-1.4904748667160823e-5	16.69925403320131
6.752110034385746	-1.5186172129753053e-5	16.699214203732684
6.877149109096592	-1.5467606912936614e-5	16.699173629278103
7.00218818380744	-1.5749053226841606e-5	16.699132309809233
7.127227258518287	-1.6030511281625202e-5	16.69909024529719
7.252266333229134	-1.6311981287471853e-5	16.699047435712593
7.377305407939981	-1.6593463454594033e-5	16.69900388102556
7.5023444826508285	-1.6874957993232856e-5	16.698959581205614
7.627383557361676	-1.7156465113658193e-5	16.698914536221842
7.7524226320725225	-1.7437985026169436e-5	16.698868746042795
7.87746170678337	-1.7719517941095812e-5	16.698822210636475
8.002500781494216	-1.8001064068797105e-5	16.698774929970327
8.127539856205065	-1.8282623619663876e-5	16.698726904011313
8.252578930915911	-1.856419680411809e-5	16.69867813272594
8.377618005626758	-1.8845783832613955e-5	16.698628616080047
8.502657080337606	-1.912738491563779e-5	16.698578354039107
8.627696155048453	-1.9409000263708868e-5	16.698527346568014
8.752735229759299	-1.9690630087379705e-5	16.698475593630974
8.877774304470147	-1.9972274597236986e-5	16.69842309519194
9.002813379180994	-2.0253934003901646e-5	16.698369851214203
9.12785245389184	-2.053560851802939e-5	16.698315861660543
9.252891528602689	-2.081729835031162e-5	16.69826112649322
9.377930603313535	-2.1099003711475276e-5	16.698205645673948
9.502969678024382	-2.138072481228387e-5	16.698149419164025
9.62800875273523	-2.1662461863537616e-5	16.698092446924104
9.753047827446077	-2.1944215076074333e-5	16.698034728914372
9.878086902156925	-2.2225984660769396e-5	16.69797626509446
10.003125976867771	-2.2507770828536427e-5	16.697917055423478
10.128165051578618	-2.278957379032845e-5	16.697857099859963
10.253204126289466	-2.3071393757137576e-5	16.697796398362144
10.378243201000313	-2.335323093999563e-5	16.69773495088756
10.50328227571116	-2.363508554997477e-5	16.69767275739312
10.628321350422008	-2.3916957798187966e-5	16.697609817835392
10.753360425132854	-2.4198847895789988e-5	16.697546132170515
10.8783994998437	-2.4480756053976765e-5	16.69748170035371
11.003438574554549	-2.4762682483986972e-5	16.697416522339996
11.128477649265395	-2.504462739710219e-5	16.697350598083926
11.253516723976242	-2.5326591004646763e-5	16.697283927539168
11.37855579868709	-2.5608573517989572e-5	16.69721651065921
11.503594873397937	-2.5890575148543525e-5	16.697148347396958
11.628633948108783	-2.617259610776599e-5	16.69707943770459
11.753673022819632	-2.6454636607160353e-5	16.697009781533975
11.878712097530478	-2.673669685827539e-5	16.696939378836344
12.003751172241325	-2.7018777072706184e-5	16.69686822956251
